CodigoEstacion;NombreEstacion;Latitud;Longitud;Altitud;Categoria;Entidad;AreaOperativa;Departamento;Municipio;FechaInstalacion;FechaSuspension;IdParametro;Etiqueta;Frecuencia;Fecha;Valor maximo;Valor minimo;Grado;Calificador;NivelAprobacion
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;24/07/2021 0:00;21,4;10,5;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;25/07/2021 0:00;18,4;16,4;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;26/07/2021 0:00;17;11,8;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;27/07/2021 0:00;19,8;10;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;28/07/2021 0:00;21;12,4;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;29/07/2021 0:00;20,4;13,6;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;30/07/2021 0:00;20,2;11,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;31/07/2021 0:00;20,8;14,5;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;1/08/2021 0:00;19,2;9,5;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;2/08/2021 0:00;19,6;10;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;3/08/2021 0:00;19,2;8,2;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;4/08/2021 0:00;17,8;14,4;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;5/08/2021 0:00;20,4;10,1;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;6/08/2021 0:00;20,8;8,4;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;7/08/2021 0:00;21,2;10,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;8/08/2021 0:00;19,6;15,1;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;9/08/2021 0:00;20,4;10,6;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;10/08/2021 0:00;19,6;13,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;11/08/2021 0:00;20,6;15,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;12/08/2021 0:00;20,2;10,5;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;13/08/2021 0:00;20,6;11,3;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;14/08/2021 0:00;17,8;11,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;15/08/2021 0:00;18,2;11,8;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;16/08/2021 0:00;20;13,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;17/08/2021 0:00;21;9,6;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;18/08/2021 0:00;20,8;17,5;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;19/08/2021 0:00;21;17,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;20/08/2021 0:00;20,4;14,3;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;21/08/2021 0:00;20;11,6;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;22/08/2021 0:00;22;14,8;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;23/08/2021 0:00;22,4;16,2;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;24/08/2021 0:00;21,6;15,5;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;25/08/2021 0:00;19,4;10;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;26/08/2021 0:00;20,4;8,3;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;27/08/2021 0:00;20,8;10,6;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;28/08/2021 0:00;20,6;9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;29/08/2021 0:00;19,4;13,4;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;30/08/2021 0:00;17,6;10,4;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;31/08/2021 0:00;17,4;15,4;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;1/09/2021 0:00;21,6;9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;2/09/2021 0:00;21,6;15,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;3/09/2021 0:00;20,6;8,2;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;4/09/2021 0:00;20;15,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;5/09/2021 0:00;20,4;10,3;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;6/09/2021 0:00;18,8;9,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;7/09/2021 0:00;19,4;16,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;8/09/2021 0:00;21,8;14,3;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;9/09/2021 0:00;21,8;8,1;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;10/09/2021 0:00;19,6;9,1;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;11/09/2021 0:00;16,6;13,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;12/09/2021 0:00;19,2;13,1;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;13/09/2021 0:00;21,6;12,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;14/09/2021 0:00;21,4;12,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;15/09/2021 0:00;22,2;8,9;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;16/09/2021 0:00;20,2;8,8;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;17/09/2021 0:00;21,6;8,8;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;18/09/2021 0:00;20,6;13,6;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;19/09/2021 0:00;19,4;16,8;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;20/09/2021 0:00;20;11,6;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;21/09/2021 0:00;22,8;8,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;22/09/2021 0:00;20,2;12,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;23/09/2021 0:00;22;8,1;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;24/09/2021 0:00;21,4;11,5;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;25/09/2021 0:00;20,2;15,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;26/09/2021 0:00;22,4;14,3;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;27/09/2021 0:00;20,6;13,5;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;28/09/2021 0:00;20,4;10,2;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;29/09/2021 0:00;19;10,6;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;30/09/2021 0:00;19,4;14,4;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;1/10/2021 0:00;20,6;12,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;2/10/2021 0:00;22,4;11,1;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;3/10/2021 0:00;23,4;11,3;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;4/10/2021 0:00;22,8;12,3;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;5/10/2021 0:00;21,6;11,7;50;;1100
16015020;ISER PAMPLONA [16015020];73.731.111.110;-726.450;2340;Agrometeorológica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 08 - Santanderes-Arauca;Norte De Santander;Pamplona;15/04/1972 0:00;;TEMPERATURA;TMX_CON;Diaria;6/10/2021 0:00;18,8;17,4;50;;1100
